speaker,birth_date,date,mp_id,gender,constituency_name,constituency_id,backbencher,surname,ONS ID,Valid votes,Majority,vulnerability,under_30,over_65
Gordon Henderson,1948-01-27,2015-06-16,4050,M,Sittingbourne and Sheppey,3730,True,Henderson,E14000927,49378,12168,24.64255336384625,37.62175662550298,16.1204384626058
Andrew Selous,1962-04-27,2015-06-16,1453,M,South West Bedfordshire,3754,False,Selous,E14000949,51304,17813,34.72048963043817,36.5457557016985,15.58447922690163
Jon Trickett,1950-07-02,2015-06-16,410,M,Hemsworth,3526,False,Trickett,E14000740,42406,12078,28.48181861057398,35.36956220190143,18.1190580351903
George Freeman,1967-07-12,2015-06-16,4020,M,Mid Norfolk,3606,False,Freeman,E14000816,52212,17276,33.08817896269057,32.51602564102564,22.20452724358974
Grant Shapps,1968-09-14,2015-06-16,1582,M,Welwyn Hatfield,3839,False,Shapps,E14001027,50205,12153,24.20675231550642,42.50052204947131,14.89074928336845
Stephen Crabb,1973-01-20,2015-06-17,1554,M,Preseli Pembrokeshire,3686,False,Crabb,W07000065,40556,4969,12.25219449649867,33.46129238643634,21.27253972606317
Alun Cairns,1970-07-30,2015-06-17,4086,M,Vale of Glamorgan,3819,False,Cairns,W07000078,51293,6880,13.41313629540093,35.71874392477464,17.68594026582628
Richard Harrington,1957-11-04,2015-06-17,4068,M,Watford,3833,True,Harrington,E14001021,56149,9794,17.44287520703842,39.23356864120665,13.30644100495462
Judith Cummins,1967-06-26,2015-06-17,4391,F,Bradford South,3354,True,Cummins,E14000588,37600,6450,17.15425531914894,41.99812890836575,12.95780195972229
Amanda Solloway,1961-06-06,2015-06-17,4372,F,Derby North,3442,True,Solloway,E14000662,44745,41,0.0916303497597497,41.74815346431028,15.07829710036582
Guy Opperman,1965-05-18,2015-06-17,4142,M,Hexham,3532,False,Opperman,E14000746,43345,12031,27.75637328411581,29.71299648460045,21.9948580723018
Khalid Mahmood,1961-07-13,2015-06-17,1392,M,"Birmingham, Perry Barr",3331,True,Mahmood,E14000566,41260,14828,35.93795443528842,46.00803062844336,12.27565599028854
Imran Hussain,1978-07-07,2015-06-17,4394,M,Bradford East,3353,True,Hussain,E14000587,41406,7084,17.10863159928513,48.32542611140397,10.34088912317695
David Mackintosh,1979-04-02,2015-06-17,4431,M,Northampton South,3661,True,Mackintosh,E14000862,38884,3793,9.754654870898054,41.51150990760028,12.57383966244726
Alex Cunningham,1955-05-01,2015-06-17,4122,M,Stockton North,3775,True,Cunningham,E14000970,39571,8367,21.14427232063885,38.58833244597047,16.08988080362478
Oliver Dowden,1978-08-01,2015-06-17,4441,M,Hertsmere,3531,True,Dowden,E14000745,50091,18461,36.85492403825039,36.96154192200418,16.32293988863452
Harry Harpham,1954-02-21,2015-06-17,4477,M,"Sheffield, Brightside and Hillsborough",3724,True,Harpham,E14000921,40053,13807,34.47182483209747,43.02261548082398,13.99117034879922
Gregory Campbell,1953-02-15,2015-06-17,1409,M,East Londonderry,3463,False,Campbell,N06000006,34714,7804,22.48084346373221,39.123,15.0
Jenny Chapman,1973-09-25,2015-06-17,3972,F,Darlington,3437,False,Chapman,E14000658,41141,3158,7.676040932403199,36.81153395976678,17.18279969808679
Jim Fitzpatrick,1952-04-04,2015-06-17,197,M,Poplar and Limehouse,3683,True,Fitzpatrick,E14000882,51044,16924,33.15570880025076,51.24237834479009,54.75164084042099
Ann Coffey,1946-08-31,2015-06-17,458,F,Stockport,3774,True,Coffey,E14000969,39649,10061,25.3751670912255,37.958530819622,13.84736613075847
Justin Tomlinson,1976-11-05,2015-06-17,4105,M,North Swindon,3650,False,Tomlinson,E14000851,52242,11786,22.56039202174496,37.69250118784762,14.13678414712541
Elizabeth Truss,1975-07-26,2015-06-18,4097,F,South West Norfolk,3757,False,Truss,E14000952,50110,13861,27.66114547994412,34.12098572380042,20.90560719698067
Nicholas Brown,1950-06-13,2010-07-21,523,M,Newcastle upon Tyne East,3626,False,Brown,E14000832,39222,12494,31.85457141400235,52.66296331167812,11.39357038989842
Calum Kerr,1972-04-05,2015-06-18,4379,M,"Berwickshire, Roxburgh and Selkirk",216,False,Kerr,S14000008,55038,328,0.5959518877866201,30.46587032519037,21.15796922361987
Oliver Heald,1954-12-15,2015-06-18,69,M,North East Hertfordshire,3644,True,Heald,E14000845,52287,19080,36.49090596132882,33.94727452091598,17.72348508700124
Charlotte Leslie,1978-08-11,2015-06-18,3933,F,Bristol North West,3368,True,Leslie,E14000600,51805,4944,9.543480359038703,39.73256356079319,16.82488666686506
Ian Mearns,1957-04-21,2015-06-18,4000,M,Gateshead,3494,True,Mearns,E14000709,37949,14784,38.95754828849245,38.66738619770173,15.53552155418704
Nigel Adams,1966-11-30,2015-06-22,4057,M,Selby and Ainsty,3720,True,Adams,E14000917,52804,13557,25.67419134914022,33.4755063613761,17.09197207860434
Priti Patel,1972-03-29,2015-06-22,4066,F,Witham,3858,False,Patel,E14001045,47168,19554,41.45607191316147,33.43360209885897,18.20895859955445
Anne McLaughlin,1966-03-08,2015-06-22,4437,F,Glasgow North East,1206,False,McLaughlin,S14000032,37857,9222,24.36009192487519,39.08262864863605,15.34581964730822
Chris Law,1969-10-21,2015-06-22,4403,M,Dundee West,927,True,Law,S14000016,44714,17092,38.22516437804715,42.47192522358954,16.21500459507319
Philip Boswell,1963-07-23,2015-06-22,4388,M,"Coatbridge, Chryston and Bellshill",728,True,Boswell,S14000011,50698,11501,22.68531303009981,36.88435874533705,14.37293122471497
Lisa Cameron,1972-04-08,2015-06-22,4412,F,"East Kilbride, Strathaven and Lesmahagow",985,False,Cameron,S14000019,60539,16527,27.29975718132113,34.49844242961075,17.08749266001174
Shailesh Vara,1960-09-04,2015-06-23,1496,M,North West Cambridgeshire,3654,False,Vara,E14000855,61100,19795,32.39770867430442,37.47771087709198,14.36019222619362
Caroline Dinenage,1971-10-28,2015-06-23,4008,F,Gosport,3498,False,Dinenage,E14000713,47665,17098,35.87118430714361,35.60326373592282,18.61136102751838
Dominic Raab,1974-02-25,2015-06-23,4007,M,Esher and Walton,3480,False,Raab,E14000697,56976,28616,50.22465599550689,34.42341896327264,16.41179382804335
Corri Wilson,1965-04-11,2015-06-23,4448,F,"Ayr, Carrick and Cumnock",99,True,Wilson,S14000006,52209,11265,21.57673964259036,32.42380074591675,20.55450765207699
Robert Goodwill,1956-12-31,2015-06-23,1562,M,Scarborough and Whitby,3716,False,Goodwill,E14000913,47739,6200,12.98728502901192,32.14714730130699,22.35443895727882
Teresa Pearce,1955-02-01,2015-06-23,4003,F,Erith and Thamesmead,3479,True,Pearce,E14000696,42617,9525,22.35023582138583,44.50980926183149,99.77213098383127
Marcus Jones,1974-04-05,2015-06-23,4024,M,Nuneaton,3667,False,Jones,E14000868,45749,4882,10.67127150320226,37.28015282260721,15.48646334233581
Theresa Villiers,1968-03-05,2015-06-24,1500,F,Chipping Barnet,3412,False,Villiers,E14000636,53013,7656,14.44174070511007,37.26791280040725,14.83125396300894
Ivan Lewis,1967-03-04,2015-06-24,441,M,Bury South,3380,False,Lewis,E14000612,47215,4922,10.4246531822514,37.58304204738251,15.65074303468858
Ben Wallace,1970-05-15,2015-06-24,1539,M,Wyre and Preston North,3871,False,Wallace,E14001057,49893,14151,28.36269616980338,30.3332429010671,22.82058238379454
Sylvia Hermon,1955-08-11,2010-09-14,1437,F,North Down,3638,True,Hermon,N06000013,35947,9202,25.59879823072857,33.976,18.7
Pat Glass,1956-02-14,2015-06-24,4103,F,North West Durham,3655,True,Glass,E14000856,42818,10056,23.48545004437386,32.94108707215666,18.6237366884139
Lyn Brown,1960-04-13,2015-06-24,1583,F,West Ham,3844,False,Brown,E14001032,52793,27986,53.01081582785596,51.0484248333776,68.24878906299404
Deidre Brock,1961-12-08,2015-06-24,4417,F,Edinburgh North and Leith,1041,False,Brock,S14000023,58008,5597,9.648669149082885,39.26805609184144,11.74858499006432
Andrew Smith,1951-02-01,2015-06-24,95,M,Oxford East,3673,True,Smith,E14000873,50689,15280,30.14460731125096,51.47922621266724,10.39973489084959
Simon Hart,1963-08-15,2015-06-24,3944,M,Carmarthen West and South Pembrokeshire,3395,True,Hart,W07000066,40350,6054,15.00371747211896,33.36393493496082,21.89092037549458
Julie Elliott,1963-07-29,2015-06-25,4127,F,Sunderland Central,3788,False,Elliott,E14000982,41762,11179,26.76835400603419,37.40101116283726,17.19877859538469
John McNally,1951-02-01,2015-06-25,4424,M,Falkirk,1115,True,McNally,S14000028,60340,19701,32.64998342724561,34.32426231012803,16.06810150979762
Owen Thompson,1978-03-17,2015-06-25,4482,M,Midlothian,1977,False,Thompson,S14000045,48331,9859,20.39891580972875,34.84919518674793,16.71294793657663
Stuart Blair Donaldson,1991-09-05,2015-06-25,4377,M,West Aberdeenshire and Kincardine,3096,True,Donaldson,S14000058,55196,7033,12.74186535256178,33.71606149820085,15.49776469305419
Gavin Newlands,1980-02-02,2015-06-25,4420,M,Paisley and Renfrewshire North,2285,True,Newlands,S14000052,50462,9076,17.98581110538623,34.81178543992047,16.79583352162321
Victoria Prentis,1971-03-24,2015-06-25,4401,F,Banbury,3300,True,Prentis,E14000539,58008,18395,31.71114329058061,37.66874703208737,14.46730208262669
Kelly Tolhurst,1978-08-23,2015-06-25,4487,F,Rochester and Strood,3701,True,Tolhurst,E14000898,52516,7133,13.58252722979663,38.99459490267975,14.60041226928594
Rosie Cooper,1950-09-05,2015-06-29,1538,F,West Lancashire,3845,True,Cooper,E14001033,49676,8360,16.82905225863596,36.06232264734115,18.49742080445584
Owen Smith,1970-05-02,2015-06-29,4042,M,Pontypridd,3681,False,Smith,W07000075,37882,8985,23.71838868063988,37.64993971335878,16.16427798978235
Roger Gale,1943-08-20,2015-06-29,87,M,North Thanet,3651,True,Gale,E14000852,47053,10948,23.2673793381931,34.07518314528635,21.87583551681728
Rushanara Ali,1975-03-14,2015-06-29,4138,F,Bethnal Green and Bow,3320,True,Ali,E14000555,52924,24317,45.94701836595873,53.5368684733269,67.97712024634825
Margaret Greenwood,1959-03-14,2015-06-29,4400,F,Wirral West,3857,True,Greenwood,E14001044,41858,417,0.9962253332696258,30.78067881344912,22.94643760204598
Martyn Day,1971-03-26,2015-06-30,4488,M,Linlithgow and East Falkirk,1782,True,Day,S14000043,61597,12934,20.99777586570774,35.88841484595584,15.67429390859779
Nadine Dorries,1957-05-21,2015-06-30,1481,F,Mid Bedfordshire,3603,True,Dorries,E14000813,58060,23327,40.17740268687565,34.63808791362452,15.87479150228224
Rob Wilson,1965-01-04,2015-07-01,1556,M,Reading East,3691,False,Wilson,E14000889,50494,6520,12.91242523864221,44.02356747614758,11.69090207180543
Oliver Letwin,1956-05-19,2015-07-01,247,M,West Dorset,3843,False,Letwin,E14001031,56458,16130,28.56991037585462,28.42342342342343,26.5723863398282
Matthew Hancock,1978-10-02,2015-07-01,4070,M,West Suffolk,3846,False,Hancock,E14001034,49232,14984,30.43548911277218,37.67395100269856,16.87655431504312
Matthew Hancock,1978-10-02,2015-07-01,4070,M,West Suffolk,3846,False,Hancock,E14001034,49232,14984,30.43548911277218,37.67395100269856,16.87655431504312
Lucy Powell,1974-10-10,2015-07-01,4263,F,Manchester Central,3596,False,Powell,E14000807,45331,21639,47.73554521188591,56.35990054047615,76.0984470616262
Alok Sharma,1967-09-07,2015-07-01,4014,M,Reading West,3692,True,Sharma,E14000890,48404,6650,13.7385340054541,38.99208687682923,13.55972289287228
Graham Brady,1967-05-20,2015-07-01,435,M,Altrincham and Sale West,3291,True,Brady,E14000532,50517,13290,26.3079755329889,34.68128500584941,17.18897205743806
Phillip Lee,1970-09-28,2015-07-01,3921,M,Bracknell,3352,True,Lee,E14000586,53086,20650,38.8991447839355,37.88686587378039,13.20470390752415
Nick Herbert,1963-04-07,2015-07-01,1479,M,Arundel and South Downs,3295,True,Herbert,E14000534,56477,26177,46.3498415284098,29.02834465954537,23.88271458973753
Virendra Sharma,1947-04-05,2015-07-01,1604,M,"Ealing, Southall",3457,True,Sharma,E14000676,43321,18760,43.30463285704393,43.33643132168353,10.35204722559824
Gloria De Piero,1972-12-21,2015-07-01,3915,F,Ashfield,3296,False,Piero,E14000535,47409,8820,18.60406251977473,35.06780226465451,17.48042467178209
Sarah Champion,1969-07-10,2015-07-01,4267,F,Rotherham,3707,True,Champion,E14000904,37823,8446,22.33032810723634,39.00687871389233,15.70286631659922
Neil Coyle,1978-12-30,2015-07-01,4368,M,Bermondsey and Old Southwark,3318,True,Coyle,E14000553,51424,4489,8.729387056627255,47.23684418520099,69.30810451937212
Ronnie Cowan,1959-09-06,2015-07-01,4465,M,Inverclyde,1555,True,Cowan,S14000038,44607,11063,24.80104019548502,33.79026814751181,18.13339878505246
Jeremy Wright,1972-10-24,2015-07-02,1560,M,Kenilworth and Southam,3554,False,Wright,E14000767,48791,21002,43.04482384046239,31.66048068147246,21.01734104046243
Karen Bradley,1970-03-12,2015-07-02,4110,F,Staffordshire Moorlands,3771,False,Bradley,E14000966,42587,10174,23.88991945898983,30.31745417489003,21.18597061517227
Charles Walker,1967-09-11,2015-07-02,1493,M,Broxbourne,3374,True,Walker,E14000606,46024,16723,36.33539023118373,36.73853628909809,16.74967101933394
Marion Fellows,1949-05-05,2015-07-02,4440,F,Motherwell and Wishaw,2022,False,Fellows,S14000047,48237,11898,24.66571304185583,37.06127240513483,15.643648300525
Chris Green,1973-08-12,2015-07-02,4398,M,Bolton West,3346,True,Green,E14000580,48592,801,1.648419492920645,35.01581625636089,16.61394581213038
Dan Jarvis,1972-11-30,2015-07-02,4243,M,Barnsley Central,3302,False,Jarvis,E14000541,36560,12435,34.01258205689278,36.01978673262244,16.62972209907366
Anne Milton,1955-11-03,2015-07-06,1523,F,Guildford,3505,False,Milton,E14000719,53986,22448,41.58115066869188,39.95854117958863,15.66916239931091
Jeffrey M. Donaldson,1962-12-07,2010-05-26,650,M,Lagan Valley,3563,False,Donaldson,N06000009,39795,13000,32.66742053021736,37.275,15.8
Kate Hollern,1955-04-12,2015-07-07,4363,F,Blackburn,3335,True,Hollern,E14000570,43999,12760,29.00065910588877,44.92754974544506,12.37248941685471
Roger Godsiff,1946-06-28,2015-07-07,304,M,"Birmingham, Hall Green",3327,True,Godsiff,E14000562,47046,19818,42.12472898864941,47.7438224737714,10.98409028161237
Yasmin Qureshi,1963-07-05,2015-07-07,3924,F,Bolton South East,3345,True,Qureshi,E14000579,40743,10928,26.82178533735857,42.24399736601571,13.80876094626869
Michelle Donelan,1984-04-08,2015-07-08,4530,F,Chippenham,3411,True,Donelan,E14000635,55407,10076,18.18542783402819,34.61634280019931,17.86767148314233
Gavin Williamson,1976-06-25,2015-07-08,4108,M,South Staffordshire,3750,True,Williamson,E14000945,49598,20371,41.07222065405863,31.71213496342961,20.77732101863221
Anne Marie Morris,1957-07-05,2015-07-08,4249,F,Newton Abbot,3632,True,Morris,E14000835,48253,11234,23.28145400285992,30.60945868679915,23.51486015006009
Siobhain McDonagh,1960-02-20,2015-07-09,193,F,Mitcham and Morden,3614,True,McDonagh,E14000823,45142,16922,37.4861548004076,42.24670371159171,10.88791651338845
Paul Monaghan,1965-11-11,2015-07-09,4383,M,"Caithness, Sutherland and Easter Ross",543,True,Monaghan,S14000009,34186,3844,11.24436903995788,32.19399315431712,20.16905301386813
David Warburton,1965-10-28,2015-07-13,4526,M,Somerton and Frome,3735,True,Warburton,E14000932,60309,20268,33.6069243396508,31.6575126170895,21.04753325002664
Royston Smith,1964-05-13,2015-07-13,4478,M,"Southampton, Itchen",3760,True,Smith,E14000955,44710,2316,5.180049205994185,43.10383428565866,14.22258130457213
Victoria Borwick,1956-04-26,2015-07-14,4502,F,Kensington,3555,True,Borwick,E14000768,34828,7361,21.13529344205811,37.45275533448796,11.10921516265816
Mhairi Black,1994-09-12,2015-07-14,4421,F,Paisley and Renfrewshire South,2286,True,Black,S14000053,46226,5684,12.2961104140527,35.08658209093435,16.9136031113992
Jonathan Lord,1962-09-17,2015-07-15,4090,M,Woking,3860,True,Lord,E14001047,51964,20810,40.04695558463552,36.48247851138188,14.98535940304147
Jon Cruddas,1962-04-07,2015-07-15,1406,M,Dagenham and Rainham,3436,True,Cruddas,E14000657,43050,4980,11.56794425087108,41.56332647663826,14.58614947595259
Adam Holloway,1965-07-29,2015-09-08,1522,M,Gravesham,3501,True,Holloway,E14000715,50139,8370,16.69359181475498,38.62957137239481,16.01454974439638
Helen Grant,1961-09-28,2015-09-08,4018,F,Maidstone and The Weald,3593,True,Grant,E14000804,50010,10709,21.41371725654869,36.23260834799297,16.9388693427155
Rebecca Harris,1967-12-22,2015-09-14,3948,F,Castle Point,3397,True,Harris,E14000622,45450,8934,19.65676567656766,32.02440604015407,21.58934678619718
Stephen Barclay,1972-05-03,2015-09-14,4095,M,North East Cambridgeshire,3641,False,Barclay,E14000842,51780,16874,32.58787176516029,33.98501459386345,19.74887876414893
Alan Johnson,1950-05-17,2015-09-14,376,M,Kingston upon Hull West and Hessle,3560,True,Johnson,E14000773,31803,9333,29.34628808602962,38.02565677565677,15.66693441693442
Lisa Nandy,1979-08-09,2015-09-17,4082,F,Wigan,3852,False,Nandy,E14001039,45293,14236,31.43090543792639,36.3886216847602,16.77889240071458
Rosie Winterton,1958-08-10,2015-10-20,390,F,Doncaster Central,3448,False,Winterton,E14000668,40420,10093,24.97031172686789,38.26869938065745,15.79132920438304
Robert Halfon,1969-03-22,2015-10-21,3985,M,Harlow,3515,False,Halfon,E14000729,44251,8350,18.86963006485729,37.8568405976368,15.55938934279483
James Duddridge,1971-08-26,2015-10-28,1559,M,Rochford and Southend East,3702,False,Duddridge,E14000899,43608,9476,21.72995780590717,37.61078305006845,16.48631635742334
Adam Afriyie,1965-08-04,2015-11-26,1586,M,Windsor,3855,True,Afriyie,E14001042,50160,25083,50.00598086124401,36.03545496301074,15.01754180226138
Mark Harper,1970-02-26,2015-12-01,1520,M,Forest of Dean,3489,False,Harper,E14000705,49520,10987,22.18699515347334,31.83005094757854,20.76432973179988
Margaret Beckett,1943-01-15,2015-12-02,328,F,Derby South,3443,True,Beckett,E14000663,40820,8828,21.62665360117589,43.84406115177107,13.27000760275165
Rachel Reeves,1979-02-13,2016-01-05,4031,F,Leeds West,3569,True,Reeves,E14000781,38423,10727,27.91817401035838,43.16315755446846,12.96791155744241
Jim McMahon,1959-08-21,2016-01-19,4569,M,Oldham West and Royton,3671,True,McMahon,E14000871,27706,10722,38.69919872951707,42.89681920948001,13.97150541825836
David Evennett,1949-06-03,2016-03-03,1198,M,Bexleyheath and Crayford,3323,False,Evennett,E14000558,43685,9192,21.0415474419137,38.18299790547309,15.95027775248156
Margot James,1957-08-28,2016-05-04,4115,F,Stourbridge,3781,False,James,E14000976,46029,6694,14.54300549653479,34.97400693148494,18.19403714565005
Gill Furniss,1957-03-14,2016-05-11,4571,F,"Sheffield, Brightside and Hillsborough",3724,True,Furniss,E14000921,22581,9590,42.46933262477304,43.02261548082398,13.99117034879922
Chris Elmore,1983-12-23,2016-05-11,4572,M,Ogmore,3668,True,Elmore,W07000074,35250,13043,37.00141843971631,36.18373518156761,16.05207524953839
Alan Meale,1949-07-31,2016-06-06,361,M,Mansfield,3599,True,Meale,E14000810,47193,5315,11.26226347127752,35.96864051461719,17.17879501464591
Rosena Allin-Khan,1977-01-01,2016-07-05,4573,F,Tooting,3806,True,Allin-Khan,E14000998,32048,6357,19.83587119321018,43.11628777247638,84.91907568528394
Simon Kirby,1964-12-22,2016-07-12,3929,M,"Brighton, Kemptown",3365,False,Kirby,E14000597,45306,690,1.522977089127268,39.24776393242107,16.70689222099665
Gavin Barwell,1972-01-23,2016-07-18,3955,M,Croydon Central,3432,False,Barwell,E14000654,52941,165,0.3116677055590185,41.68780785493221,12.09450329105096
Charlie Elphicke,1971-03-14,2016-07-18,3971,M,Dover,3450,True,Elphicke,E14000670,50224,6294,12.53185727938834,34.14874001229256,19.81151403400943
Kris Hopkins,1963-06-08,2016-07-20,4043,M,Keighley,3553,False,Hopkins,E14000766,49123,3053,6.2150112981699,36.68450849202264,17.34534225424601
Sarah Newton,1961-07-19,2016-07-20,4071,F,Truro and Falmouth,3812,False,Newton,E14001003,51544,14000,27.16126028247711,33.86419379766824,20.92530994859389
Tracy Brabin,1961-05-09,2016-10-31,4588,F,Batley and Spen,3309,True,Brabin,E14000548,20393,16537,81.09155102240965,39.5666317574769,14.70263857867079
Robert Courts,1978-10-21,2016-11-02,4589,M,Witney,3859,True,Courts,E14001046,38455,5702,14.82772071252113,33.90564903272602,18.38345469989216
Sarah Olney,1977-01-11,2016-12-19,4591,F,Richmond Park,3699,True,Olney,E14000896,41283,1872,4.534554174841944,36.30676274754806,13.31667322800952
Caroline Johnson,1977-12-31,2017-01-11,4592,F,Sleaford and North Hykeham,3732,True,Johnson,E14000929,61944,24115,38.93032416376082,30.98977092637948,21.44863852470825
Jackie Doyle-Price,1969-08-05,2017-02-08,4065,F,Thurrock,3803,False,Doyle-Price,E14000995,49564,536,1.081430070212251,41.67304632058836,11.29499806459937
Gareth Snell,1986-01-01,2017-03-14,4595,M,Stoke-on-Trent Central,3777,True,Snell,E14000972,21200,2620,12.35849056603774,42.28556988833269,14.45778783211398
Trudy Harrison,1976-04-19,2017-04-25,4593,F,Copeland,3425,True,Harrison,E14000647,31108,2147,6.901761604731901,32.00603280958327,19.64371808977513
